t,q,ask_fee,bid_fee,spread,skew,value
126,-18700,0.04,0.01,0.05,0.03,-7429.352955227037
126,-18600,0.04,0.01,0.05,0.03,-7432.361438640866
126,-18500,0.04,0.01,0.05,0.03,-7435.353147752867
126,-18400,0.04,0.01,0.05,0.03,-7438.328147155302
126,-18300,0.04,0.01,0.05,0.03,-7441.286457992435
126,-18200,0.04,0.01,0.05,0.03,-7444.228059109601
126,-18100,0.04,0.01,0.05,0.03,-7447.152895191862
126,-18000,0.04,0.01,0.05,0.03,-7450.060892370231
126,-17900,0.04,0.01,0.05,0.03,-7452.951980683654
126,-17800,0.04,0.01,0.05,0.03,-7455.826121472188
126,-17700,0.04,0.01,0.05,0.03,-7458.683336402453
126,-17600,0.04,0.01,0.05,0.03,-7461.523733636469
126,-17500,0.04,0.01,0.05,0.03,-7464.347525956602
126,-17400,0.04,0.01,0.05,0.03,-7467.15503577062
126,-17300,0.04,0.01,0.05,0.03,-7469.946683078719
126,-17200,0.04,0.01,0.05,0.03,-7472.722954741812
126,-17100,0.04,0.01,0.05,0.03,-7475.484356523707
126,-17000,0.04,0.01,0.05,0.03,-7478.231352864932
126,-16900,0.04,0.01,0.05,0.03,-7480.964302424475
126,-16800,0.04,0.01,0.05,0.03,-7483.68339928166
126,-16700,0.04,0.01,0.05,0.03,-7486.388629687987
126,-16600,0.04,0.01,0.05,0.03,-7489.079752172323
126,-16500,0.04,0.01,0.05,0.03,-7491.756304944391
126,-16400,0.04,0.01,0.05,0.03,-7494.417639724139
126,-16300,0.04,0.01,0.05,0.03,-7497.062976455204
126,-16200,0.04,0.01,0.05,0.03,-7499.691469927534
126,-16100,0.04,0.01,0.05,0.03,-7502.302277889402
126,-16000,0.04,0.01,0.05,0.03,-7504.894620984573
126,-15900,0.04,0.01,0.05,0.03,-7507.467827443525
126,-15800,0.04,0.01,0.05,0.03,-7510.0213590947205
126,-15700,0.04,0.01,0.05,0.03,-7512.5548189813535
126,-15600,0.04,0.01,0.05,0.03,-7515.067943825203
126,-15500,0.04,0.015,0.055,0.025,-7517.566089278898
126,-15400,0.04,0.015,0.055,0.025,-7520.089591984162
126,-15300,0.04,0.015,0.055,0.025,-7522.5925521552745
126,-15200,0.04,0.015,0.055,0.025,-7525.074903664614
126,-15100,0.035,0.015,0.05,0.020000000000000004,-7527.568023779172
126,-15000,0.035,0.015,0.05,0.020000000000000004,-7530.060599541351
126,-14900,0.035,0.015,0.05,0.020000000000000004,-7532.532656897384
126,-14800,0.035,0.015,0.05,0.020000000000000004,-7534.984208590551
126,-14700,0.035,0.015,0.05,0.020000000000000004,-7537.415315787754
126,-14600,0.035,0.015,0.05,0.020000000000000004,-7539.826072214263
126,-14500,0.035,0.015,0.05,0.020000000000000004,-7542.216592336944
126,-14400,0.035,0.015,0.05,0.020000000000000004,-7544.587003167201
126,-14300,0.035,0.015,0.05,0.020000000000000004,-7546.937438932538
126,-14200,0.035,0.015,0.05,0.020000000000000004,-7549.268037818644
126,-14100,0.035,0.015,0.05,0.020000000000000004,-7551.578940094602
126,-14000,0.035,0.015,0.05,0.020000000000000004,-7553.87028710133
126,-13900,0.035,0.015,0.05,0.020000000000000004,-7556.1422207465985
126,-13800,0.035,0.015,0.05,0.020000000000000004,-7558.394883278082
126,-13700,0.035,0.015,0.05,0.020000000000000004,-7560.628417194788
126,-13600,0.035,0.015,0.05,0.020000000000000004,-7562.842965212282
126,-13500,0.035,0.015,0.05,0.020000000000000004,-7565.038670229777
126,-13400,0.035,0.015,0.05,0.020000000000000004,-7567.215675267093
126,-13300,0.035,0.015,0.05,0.020000000000000004,-7569.374123354708
126,-13200,0.035,0.015,0.05,0.020000000000000004,-7571.51415737501
126,-13100,0.035,0.015,0.05,0.020000000000000004,-7573.635919869811
126,-13000,0.035,0.015,0.05,0.020000000000000004,-7575.739552847639
126,-12900,0.035,0.015,0.05,0.020000000000000004,-7577.825197641314
126,-12800,0.035,0.015,0.05,0.020000000000000004,-7579.892994877836
126,-12700,0.035,0.015,0.05,0.020000000000000004,-7581.943084622777
126,-12600,0.035,0.015,0.05,0.020000000000000004,-7583.975606745134
126,-12500,0.035,0.015,0.05,0.020000000000000004,-7585.990701512058
126,-12400,0.035,0.015,0.05,0.020000000000000004,-7587.988510366359
126,-12300,0.035,0.015,0.05,0.020000000000000004,-7589.969176768155
126,-12200,0.035,0.015,0.05,0.020000000000000004,-7591.932846907034
126,-12100,0.035,0.015,0.05,0.020000000000000004,-7593.879670031461
126,-12000,0.035,0.015,0.05,0.020000000000000004,-7595.809798120787
126,-11900,0.035,0.015,0.05,0.020000000000000004,-7597.723384666904
126,-11800,0.035,0.015,0.05,0.020000000000000004,-7599.6205824582785
126,-11700,0.035,0.015,0.05,0.020000000000000004,-7601.501540475849
126,-11600,0.035,0.015,0.05,0.020000000000000004,-7603.366400305618
126,-11500,0.035,0.015,0.05,0.020000000000000004,-7605.215292804273
126,-11400,0.035,0.015,0.05,0.020000000000000004,-7607.048336046586
126,-11300,0.035,0.015,0.05,0.020000000000000004,-7608.865635733951
126,-11200,0.035,0.015,0.05,0.020000000000000004,-7610.667289136141
126,-11100,0.035,0.015,0.05,0.020000000000000004,-7612.4533931760725
126,-11000,0.035,0.015,0.05,0.020000000000000004,-7614.224056411982
126,-10900,0.035,0.015,0.05,0.020000000000000004,-7615.9794134879585
126,-10800,0.035,0.015,0.05,0.020000000000000004,-7617.7196393117765
126,-10700,0.035,0.015,0.05,0.020000000000000004,-7619.444959105875
126,-10600,0.035,0.015,0.05,0.020000000000000004,-7621.15564996579
126,-10500,0.035,0.015,0.05,0.020000000000000004,-7622.852030018355
126,-10400,0.035,0.015,0.05,0.020000000000000004,-7624.5344328936935
126,-10300,0.035,0.015,0.05,0.020000000000000004,-7626.203167903292
126,-10200,0.035,0.015,0.05,0.020000000000000004,-7627.858469589534
126,-10100,0.035,0.015,0.05,0.020000000000000004,-7629.500443422231
126,-10000,0.035,0.015,0.05,0.020000000000000004,-7631.12901650053
126,-9900,0.035,0.015,0.05,0.020000000000000004,-7632.743902461588
126,-9800,0.035,0.015,0.05,0.020000000000000004,-7634.344588096972
126,-9700,0.035,0.015,0.05,0.020000000000000004,-7635.930345676238
126,-9600,0.035,0.015,0.05,0.020000000000000004,-7637.500270434745
126,-9500,0.035,0.015,0.05,0.020000000000000004,-7639.05333816927
126,-9400,0.035,0.015,0.05,0.020000000000000004,-7640.588474470429
126,-9300,0.035,0.015,0.05,0.020000000000000004,-7642.104625565426
126,-9200,0.035,0.015,0.05,0.020000000000000004,-7643.600821294355
126,-9100,0.035,0.02,0.05500000000000001,0.015000000000000003,-7645.12386348609
126,-9000,0.035,0.02,0.05500000000000001,0.015000000000000003,-7646.631251622908
126,-8900,0.035,0.02,0.05500000000000001,0.015000000000000003,-7648.118032805131
126,-8800,0.03,0.02,0.05,0.009999999999999998,-7649.605379052041
126,-8700,0.03,0.02,0.05,0.009999999999999998,-7651.101449728463
126,-8600,0.03,0.02,0.05,0.009999999999999998,-7652.5767111889345
126,-8500,0.03,0.02,0.05,0.009999999999999998,-7654.030500246407
126,-8400,0.03,0.02,0.05,0.009999999999999998,-7655.46232170873
126,-8300,0.03,0.02,0.05,0.009999999999999998,-7656.871841969773
126,-8200,0.03,0.02,0.05,0.009999999999999998,-7658.258872103789
126,-8100,0.03,0.02,0.05,0.009999999999999998,-7659.623345229491
126,-8000,0.03,0.02,0.05,0.009999999999999998,-7660.965292283012
126,-7900,0.03,0.02,0.05,0.009999999999999998,-7662.284819202935
126,-7800,0.03,0.02,0.05,0.009999999999999998,-7663.582087282924
126,-7700,0.03,0.02,0.05,0.009999999999999998,-7664.85729737439
126,-7600,0.03,0.02,0.05,0.009999999999999998,-7666.110677862986
126,-7500,0.03,0.02,0.05,0.009999999999999998,-7667.342475913426
126,-7400,0.03,0.02,0.05,0.009999999999999998,-7668.552951313916
126,-7300,0.03,0.02,0.05,0.009999999999999998,-7669.742372261643
126,-7200,0.03,0.02,0.05,0.009999999999999998,-7670.91101253067
126,-7100,0.03,0.02,0.05,0.009999999999999998,-7672.059149590468
126,-7000,0.03,0.02,0.05,0.009999999999999998,-7673.1870633629605
126,-6900,0.03,0.02,0.05,0.009999999999999998,-7674.295035402172
126,-6800,0.03,0.02,0.05,0.009999999999999998,-7675.383348351983
126,-6700,0.03,0.02,0.05,0.009999999999999998,-7676.452285586786
126,-6600,0.03,0.02,0.05,0.009999999999999998,-7677.502130972753
126,-6500,0.03,0.02,0.05,0.009999999999999998,-7678.533168709011
126,-6400,0.03,0.02,0.05,0.009999999999999998,-7679.545683221941
126,-6300,0.03,0.02,0.05,0.009999999999999998,-7680.539959094704
126,-6200,0.03,0.02,0.05,0.009999999999999998,-7681.516281020009
126,-6100,0.03,0.02,0.05,0.009999999999999998,-7682.474933767999
126,-6000,0.03,0.02,0.05,0.009999999999999998,-7683.416202163532
126,-5900,0.03,0.02,0.05,0.009999999999999998,-7684.340371069207
126,-5800,0.03,0.02,0.05,0.009999999999999998,-7685.247725371918
126,-5700,0.03,0.02,0.05,0.009999999999999998,-7686.138549972136
126,-5600,0.03,0.02,0.05,0.009999999999999998,-7687.013129776675
126,-5500,0.03,0.02,0.05,0.009999999999999998,-7687.87174969691
126,-5400,0.03,0.02,0.05,0.009999999999999998,-7688.714694655531
126,-5300,0.03,0.02,0.05,0.009999999999999998,-7689.5422496045085
126,-5200,0.03,0.02,0.05,0.009999999999999998,-7690.354699555474
126,-5100,0.03,0.02,0.05,0.009999999999999998,-7691.152329619016
126,-5000,0.03,0.02,0.05,0.009999999999999998,-7691.93542504254
126,-4900,0.03,0.02,0.05,0.009999999999999998,-7692.704271227223
126,-4800,0.03,0.02,0.05,0.009999999999999998,-7693.459153696205
126,-4700,0.03,0.02,0.05,0.009999999999999998,-7694.200357982445
126,-4600,0.03,0.02,0.05,0.009999999999999998,-7694.928169412665
126,-4500,0.03,0.02,0.05,0.009999999999999998,-7695.64287279012
126,-4400,0.03,0.02,0.05,0.009999999999999998,-7696.34475202835
126,-4300,0.03,0.02,0.05,0.009999999999999998,-7697.034089859337
126,-4200,0.03,0.02,0.05,0.009999999999999998,-7697.711167818626
126,-4100,0.03,0.02,0.05,0.009999999999999998,-7698.376266768274
126,-4000,0.03,0.02,0.05,0.009999999999999998,-7699.029668211129
126,-3900,0.03,0.02,0.05,0.009999999999999998,-7699.671656524674
126,-3800,0.03,0.02,0.05,0.009999999999999998,-7700.3025219557185
126,-3700,0.03,0.02,0.05,0.009999999999999998,-7700.922563759974
126,-3600,0.03,0.02,0.05,0.009999999999999998,-7701.532092293471
126,-3500,0.03,0.02,0.05,0.009999999999999998,-7702.131428292095
126,-3400,0.03,0.02,0.05,0.009999999999999998,-7702.720897202997
126,-3300,0.03,0.02,0.05,0.009999999999999998,-7703.300816473145
126,-3200,0.03,0.02,0.05,0.009999999999999998,-7703.871474323692
126,-3100,0.03,0.02,0.05,0.009999999999999998,-7704.433099784155
126,-3000,0.03,0.02,0.05,0.009999999999999998,-7704.985825481709
126,-2900,0.03,0.02,0.05,0.009999999999999998,-7705.529646541844
126,-2800,0.03,0.02,0.05,0.009999999999999998,-7706.06438049858
126,-2700,0.03,0.02,0.05,0.009999999999999998,-7706.589633879763
126,-2600,0.03,0.02,0.05,0.009999999999999998,-7707.104780819665
126,-2500,0.03,0.02,0.05,0.009999999999999998,-7707.6089576136965
126,-2400,0.03,0.025,0.055,0.0049999999999999975,-7708.111835403415
126,-2300,0.03,0.025,0.055,0.0049999999999999975,-7708.622964612261
126,-2200,0.03,0.025,0.055,0.0049999999999999975,-7709.122870440218
126,-2100,0.03,0.025,0.055,0.0049999999999999975,-7709.6103056542415
126,-2000,0.025,0.025,0.05,0.0,-7710.109958126287
126,-1900,0.025,0.025,0.05,0.0,-7710.602222194569
126,-1800,0.025,0.025,0.05,0.0,-7711.081101077543
126,-1700,0.025,0.025,0.05,0.0,-7711.545148936014
126,-1600,0.025,0.025,0.05,0.0,-7711.992818419682
126,-1500,0.025,0.025,0.05,0.0,-7712.422511185999
126,-1400,0.025,0.025,0.05,0.0,-7712.832624729444
126,-1300,0.025,0.025,0.05,0.0,-7713.221592059972
126,-1200,0.025,0.025,0.05,0.0,-7713.587912523845
126,-1100,0.025,0.025,0.05,0.0,-7713.930173687525
126,-1000,0.025,0.025,0.05,0.0,-7714.247065400829
126,-900,0.025,0.025,0.05,0.0,-7714.537387796635
126,-800,0.025,0.025,0.05,0.0,-7714.800055113353
126,-700,0.025,0.025,0.05,0.0,-7715.034096993212
126,-600,0.025,0.025,0.05,0.0,-7715.23865849552
126,-500,0.025,0.025,0.05,0.0,-7715.412999624847
126,-400,0.025,0.025,0.05,0.0,-7715.556494807513
126,-300,0.025,0.025,0.05,0.0,-7715.668632495185
126,-200,0.025,0.025,0.05,0.0,-7715.749014927357
126,-100,0.025,0.025,0.05,0.0,-7715.7973580187645
126,0,0.025,0.025,0.05,0.0,-7715.813491321349
126,100,0.025,0.025,0.05,0.0,-7715.797358018766
126,200,0.025,0.025,0.05,0.0,-7715.74901492736
126,300,0.025,0.025,0.05,0.0,-7715.6686324951825
126,400,0.025,0.025,0.05,0.0,-7715.556494807513
126,500,0.025,0.025,0.05,0.0,-7715.412999624847
126,600,0.025,0.025,0.05,0.0,-7715.23865849552
126,700,0.025,0.025,0.05,0.0,-7715.034096993214
126,800,0.025,0.025,0.05,0.0,-7714.800055113355
126,900,0.025,0.025,0.05,0.0,-7714.53738779664
126,1000,0.025,0.025,0.05,0.0,-7714.247065400833
126,1100,0.025,0.025,0.05,0.0,-7713.9301736875295
126,1200,0.025,0.025,0.05,0.0,-7713.587912523851
126,1300,0.025,0.025,0.05,0.0,-7713.221592059981
126,1400,0.025,0.025,0.05,0.0,-7712.83262472945
126,1500,0.025,0.025,0.05,0.0,-7712.422511186002
126,1600,0.025,0.025,0.05,0.0,-7711.992818419686
126,1700,0.025,0.025,0.05,0.0,-7711.545148936017
126,1800,0.025,0.025,0.05,0.0,-7711.081101077551
126,1900,0.025,0.025,0.05,0.0,-7710.602222194577
126,2000,0.025,0.025,0.05,0.0,-7710.109958126293
126,2100,0.025,0.03,0.055,-0.0049999999999999975,-7709.610305654255
126,2200,0.025,0.03,0.055,-0.0049999999999999975,-7709.122870440228
126,2300,0.025,0.03,0.055,-0.0049999999999999975,-7708.622964612269
126,2400,0.025,0.03,0.055,-0.0049999999999999975,-7708.111835403425
126,2500,0.02,0.03,0.05,-0.009999999999999998,-7707.6089576137065
126,2600,0.02,0.03,0.05,-0.009999999999999998,-7707.104780819674
126,2700,0.02,0.03,0.05,-0.009999999999999998,-7706.589633879771
126,2800,0.02,0.03,0.05,-0.009999999999999998,-7706.064380498593
126,2900,0.02,0.03,0.05,-0.009999999999999998,-7705.529646541856
126,3000,0.02,0.03,0.05,-0.009999999999999998,-7704.985825481722
126,3100,0.02,0.03,0.05,-0.009999999999999998,-7704.433099784169
126,3200,0.02,0.03,0.05,-0.009999999999999998,-7703.871474323706
126,3300,0.02,0.03,0.05,-0.009999999999999998,-7703.300816473157
126,3400,0.02,0.03,0.05,-0.009999999999999998,-7702.720897203008
126,3500,0.02,0.03,0.05,-0.009999999999999998,-7702.131428292112
126,3600,0.02,0.03,0.05,-0.009999999999999998,-7701.532092293491
126,3700,0.02,0.03,0.05,-0.009999999999999998,-7700.922563759991
126,3800,0.02,0.03,0.05,-0.009999999999999998,-7700.3025219557385
126,3900,0.02,0.03,0.05,-0.009999999999999998,-7699.671656524693
126,4000,0.02,0.03,0.05,-0.009999999999999998,-7699.02966821115
126,4100,0.02,0.03,0.05,-0.009999999999999998,-7698.376266768293
126,4200,0.02,0.03,0.05,-0.009999999999999998,-7697.711167818651
126,4300,0.02,0.03,0.05,-0.009999999999999998,-7697.034089859359
126,4400,0.02,0.03,0.05,-0.009999999999999998,-7696.344752028373
126,4500,0.02,0.03,0.05,-0.009999999999999998,-7695.642872790139
126,4600,0.02,0.03,0.05,-0.009999999999999998,-7694.9281694126885
126,4700,0.02,0.03,0.05,-0.009999999999999998,-7694.200357982468
126,4800,0.02,0.03,0.05,-0.009999999999999998,-7693.459153696229
126,4900,0.02,0.03,0.05,-0.009999999999999998,-7692.704271227245
126,5000,0.02,0.03,0.05,-0.009999999999999998,-7691.935425042562
126,5100,0.02,0.03,0.05,-0.009999999999999998,-7691.152329619041
126,5200,0.02,0.03,0.05,-0.009999999999999998,-7690.354699555498
126,5300,0.02,0.03,0.05,-0.009999999999999998,-7689.542249604529
126,5400,0.02,0.03,0.05,-0.009999999999999998,-7688.714694655555
126,5500,0.02,0.03,0.05,-0.009999999999999998,-7687.871749696935
126,5600,0.02,0.03,0.05,-0.009999999999999998,-7687.0131297766975
126,5700,0.02,0.03,0.05,-0.009999999999999998,-7686.138549972167
126,5800,0.02,0.03,0.05,-0.009999999999999998,-7685.247725371941
126,5900,0.02,0.03,0.05,-0.009999999999999998,-7684.3403710692355
126,6000,0.02,0.03,0.05,-0.009999999999999998,-7683.4162021635575
126,6100,0.02,0.03,0.05,-0.009999999999999998,-7682.474933768028
126,6200,0.02,0.03,0.05,-0.009999999999999998,-7681.5162810200345
126,6300,0.02,0.03,0.05,-0.009999999999999998,-7680.539959094731
126,6400,0.02,0.03,0.05,-0.009999999999999998,-7679.54568322197
126,6500,0.02,0.03,0.05,-0.009999999999999998,-7678.533168709037
126,6600,0.02,0.03,0.05,-0.009999999999999998,-7677.502130972777
126,6700,0.02,0.03,0.05,-0.009999999999999998,-7676.452285586814
126,6800,0.02,0.03,0.05,-0.009999999999999998,-7675.383348352008
126,6900,0.02,0.03,0.05,-0.009999999999999998,-7674.295035402203
126,7000,0.02,0.03,0.05,-0.009999999999999998,-7673.187063362992
126,7100,0.02,0.03,0.05,-0.009999999999999998,-7672.0591495905
126,7200,0.02,0.03,0.05,-0.009999999999999998,-7670.911012530695
126,7300,0.02,0.03,0.05,-0.009999999999999998,-7669.742372261675
126,7400,0.02,0.03,0.05,-0.009999999999999998,-7668.552951313948
126,7500,0.02,0.03,0.05,-0.009999999999999998,-7667.342475913456
126,7600,0.02,0.03,0.05,-0.009999999999999998,-7666.1106778630165
126,7700,0.02,0.03,0.05,-0.009999999999999998,-7664.857297374428
126,7800,0.02,0.03,0.05,-0.009999999999999998,-7663.582087282951
126,7900,0.02,0.03,0.05,-0.009999999999999998,-7662.284819202965
126,8000,0.02,0.03,0.05,-0.009999999999999998,-7660.965292283046
126,8100,0.02,0.03,0.05,-0.009999999999999998,-7659.623345229521
126,8200,0.02,0.03,0.05,-0.009999999999999998,-7658.258872103824
126,8300,0.02,0.03,0.05,-0.009999999999999998,-7656.871841969808
126,8400,0.02,0.03,0.05,-0.009999999999999998,-7655.46232170876
126,8500,0.02,0.03,0.05,-0.009999999999999998,-7654.030500246441
126,8600,0.02,0.03,0.05,-0.009999999999999998,-7652.57671118897
126,8700,0.02,0.03,0.05,-0.009999999999999998,-7651.101449728498
126,8800,0.02,0.03,0.05,-0.009999999999999998,-7649.605379052076
126,8900,0.02,0.035,0.05500000000000001,-0.015000000000000003,-7648.118032805164
126,9000,0.02,0.035,0.05500000000000001,-0.015000000000000003,-7646.63125162294
126,9100,0.02,0.035,0.05500000000000001,-0.015000000000000003,-7645.123863486123
126,9200,0.015,0.035,0.05,-0.020000000000000004,-7643.600821294383
126,9300,0.015,0.035,0.05,-0.020000000000000004,-7642.1046255654555
126,9400,0.015,0.035,0.05,-0.020000000000000004,-7640.588474470462
126,9500,0.015,0.035,0.05,-0.020000000000000004,-7639.053338169299
126,9600,0.015,0.035,0.05,-0.020000000000000004,-7637.500270434775
126,9700,0.015,0.035,0.05,-0.020000000000000004,-7635.930345676274
126,9800,0.015,0.035,0.05,-0.020000000000000004,-7634.344588097005
126,9900,0.015,0.035,0.05,-0.020000000000000004,-7632.7439024616215
126,10000,0.015,0.035,0.05,-0.020000000000000004,-7631.12901650056
126,10100,0.015,0.035,0.05,-0.020000000000000004,-7629.500443422262
126,10200,0.015,0.035,0.05,-0.020000000000000004,-7627.8584695895615
126,10300,0.015,0.035,0.05,-0.020000000000000004,-7626.203167903321
126,10400,0.015,0.035,0.05,-0.020000000000000004,-7624.53443289372
126,10500,0.015,0.035,0.05,-0.020000000000000004,-7622.8520300183845
126,10600,0.015,0.035,0.05,-0.020000000000000004,-7621.155649965815
126,10700,0.015,0.035,0.05,-0.020000000000000004,-7619.444959105908
126,10800,0.015,0.035,0.05,-0.020000000000000004,-7617.719639311801
126,10900,0.015,0.035,0.05,-0.020000000000000004,-7615.979413487984
126,11000,0.015,0.035,0.05,-0.020000000000000004,-7614.224056412014
126,11100,0.015,0.035,0.05,-0.020000000000000004,-7612.4533931761025
126,11200,0.015,0.035,0.05,-0.020000000000000004,-7610.667289136171
126,11300,0.015,0.035,0.05,-0.020000000000000004,-7608.865635733985
126,11400,0.015,0.035,0.05,-0.020000000000000004,-7607.048336046614
126,11500,0.015,0.035,0.05,-0.020000000000000004,-7605.215292804305
126,11600,0.015,0.035,0.05,-0.020000000000000004,-7603.36640030565
126,11700,0.015,0.035,0.05,-0.020000000000000004,-7601.501540475879
126,11800,0.015,0.035,0.05,-0.020000000000000004,-7599.620582458312
126,11900,0.015,0.035,0.05,-0.020000000000000004,-7597.723384666933
126,12000,0.015,0.035,0.05,-0.020000000000000004,-7595.8097981208175
126,12100,0.015,0.035,0.05,-0.020000000000000004,-7593.879670031493
126,12200,0.015,0.035,0.05,-0.020000000000000004,-7591.9328469070615
126,12300,0.015,0.035,0.05,-0.020000000000000004,-7589.969176768184
126,12400,0.015,0.035,0.05,-0.020000000000000004,-7587.988510366388
126,12500,0.015,0.035,0.05,-0.020000000000000004,-7585.990701512088
126,12600,0.015,0.035,0.05,-0.020000000000000004,-7583.975606745168
126,12700,0.015,0.035,0.05,-0.020000000000000004,-7581.943084622806
126,12800,0.015,0.035,0.05,-0.020000000000000004,-7579.892994877866
126,12900,0.015,0.035,0.05,-0.020000000000000004,-7577.825197641347
126,13000,0.015,0.035,0.05,-0.020000000000000004,-7575.73955284767
126,13100,0.015,0.035,0.05,-0.020000000000000004,-7573.63591986984
126,13200,0.015,0.035,0.05,-0.020000000000000004,-7571.514157375035
126,13300,0.015,0.035,0.05,-0.020000000000000004,-7569.374123354734
126,13400,0.015,0.035,0.05,-0.020000000000000004,-7567.215675267118
126,13500,0.015,0.035,0.05,-0.020000000000000004,-7565.038670229804
126,13600,0.015,0.035,0.05,-0.020000000000000004,-7562.84296521231
126,13700,0.015,0.035,0.05,-0.020000000000000004,-7560.628417194814
126,13800,0.015,0.035,0.05,-0.020000000000000004,-7558.394883278109
126,13900,0.015,0.035,0.05,-0.020000000000000004,-7556.142220746627
126,14000,0.015,0.035,0.05,-0.020000000000000004,-7553.870287101356
126,14100,0.015,0.035,0.05,-0.020000000000000004,-7551.578940094628
126,14200,0.015,0.035,0.05,-0.020000000000000004,-7549.268037818677
126,14300,0.015,0.035,0.05,-0.020000000000000004,-7546.937438932565
126,14400,0.015,0.035,0.05,-0.020000000000000004,-7544.587003167228
126,14500,0.015,0.035,0.05,-0.020000000000000004,-7542.216592336967
126,14600,0.015,0.035,0.05,-0.020000000000000004,-7539.826072214292
126,14700,0.015,0.035,0.05,-0.020000000000000004,-7537.415315787781
126,14800,0.015,0.035,0.05,-0.020000000000000004,-7534.9842085905775
126,14900,0.015,0.035,0.05,-0.020000000000000004,-7532.532656897408
126,15000,0.015,0.035,0.05,-0.020000000000000004,-7530.060599541377
126,15100,0.015,0.035,0.05,-0.020000000000000004,-7527.568023779197
126,15200,0.015,0.04,0.055,-0.025,-7525.074903664645
126,15300,0.015,0.04,0.055,-0.025,-7522.592552155306
126,15400,0.015,0.04,0.055,-0.025,-7520.089591984192
126,15500,0.015,0.04,0.055,-0.025,-7517.56608927893
126,15600,0.01,0.04,0.05,-0.03,-7515.067943825229
126,15700,0.01,0.04,0.05,-0.03,-7512.554818981381
126,15800,0.01,0.04,0.05,-0.03,-7510.021359094745
126,15900,0.01,0.04,0.05,-0.03,-7507.467827443553
126,16000,0.01,0.04,0.05,-0.03,-7504.894620984594
126,16100,0.01,0.04,0.05,-0.03,-7502.302277889427
126,16200,0.01,0.04,0.05,-0.03,-7499.691469927561
126,16300,0.01,0.04,0.05,-0.03,-7497.06297645523
126,16400,0.01,0.04,0.05,-0.03,-7494.417639724165
126,16500,0.01,0.04,0.05,-0.03,-7491.756304944419
126,16600,0.01,0.04,0.05,-0.03,-7489.079752172351
126,16700,0.01,0.04,0.05,-0.03,-7486.388629688017
126,16800,0.01,0.04,0.05,-0.03,-7483.68339928169
126,16900,0.01,0.04,0.05,-0.03,-7480.964302424503
126,17000,0.01,0.04,0.05,-0.03,-7478.231352864959
126,17100,0.01,0.04,0.05,-0.03,-7475.484356523736
126,17200,0.01,0.04,0.05,-0.03,-7472.722954741835
126,17300,0.01,0.04,0.05,-0.03,-7469.946683078751
126,17400,0.01,0.04,0.05,-0.03,-7467.155035770649
126,17500,0.01,0.04,0.05,-0.03,-7464.347525956634
126,17600,0.01,0.04,0.05,-0.03,-7461.523733636496
126,17700,0.01,0.04,0.05,-0.03,-7458.6833364024815
126,17800,0.01,0.04,0.05,-0.03,-7455.826121472213
126,17900,0.01,0.04,0.05,-0.03,-7452.951980683682
126,18000,0.01,0.04,0.05,-0.03,-7450.060892370256
126,18100,0.01,0.04,0.05,-0.03,-7447.15289519189
126,18200,0.01,0.04,0.05,-0.03,-7444.22805910963
126,18300,0.01,0.04,0.05,-0.03,-7441.286457992465
126,18400,0.01,0.04,0.05,-0.03,-7438.328147155333
126,18500,0.01,0.04,0.05,-0.03,-7435.353147752893
126,18600,0.01,0.04,0.05,-0.03,-7432.361438640895
126,18700,0.01,0.04,0.05,-0.03,-7429.352955227061
126,18800,0.01,0.04,0.05,-0.03,-7426.327594051001
126,18900,0.01,0.04,0.05,-0.03,-7423.285221378886
126,19000,0.01,0.04,0.05,-0.03,-7420.225683954884
126,19100,0.01,0.04,0.05,-0.03,-7417.148820173545
126,19200,0.01,0.04,0.05,-0.03,-7414.054470279353
126,19300,0.01,0.04,0.05,-0.03,-7410.942484732217
126,19400,0.01,0.04,0.05,-0.03,-7407.812730625328
126,19500,0.01,0.04,0.05,-0.03,-7404.665097132115
126,19600,0.01,0.04,0.05,-0.03,-7401.499502683459
126,19700,0.01,0.04,0.05,-0.03,-7398.315909434696
126,19800,0.01,0.04,0.05,-0.03,-7395.114355235002
126,19900,0.01,0.04,0.05,-0.03,-7391.895020332124
126,20000,0.01,0.04,0.05,-0.03,-7388.658355332611
189,-20000,0.04,0.01,0.05,0.03,-3561.2689055250817
189,-19900,0.04,0.01,0.05,0.03,-3564.505500301869
189,-19800,0.04,0.01,0.05,0.03,-3567.724765872654
189,-19700,0.04,0.01,0.05,0.03,-3570.9262516268172
189,-19600,0.04,0.01,0.05,0.03,-3574.1097773214988
189,-19500,0.04,0.01,0.05,0.03,-3577.275305126429
189,-19400,0.04,0.01,0.05,0.03,-3580.422872920141
189,-19300,0.04,0.01,0.05,0.03,-3583.5525623176995
189,-19200,0.04,0.01,0.05,0.03,-3586.6644841975735
189,-19100,0.04,0.01,0.05,0.03,-3589.7587715156355
189,-19000,0.04,0.01,0.05,0.03,-3592.8355738478976
189,-18900,0.04,0.01,0.05,0.03,-3595.8950509621764
189,-18800,0.04,0.01,0.05,0.03,-3598.9373644435796
189,-18700,0.04,0.01,0.05,0.03,-3601.9626674890806
189,-18600,0.04,0.01,0.05,0.03,-3604.971093734069
189,-18500,0.04,0.01,0.05,0.03,-3607.962746505842
189,-18400,0.04,0.01,0.05,0.03,-3610.937690240331
189,-18300,0.04,0.01,0.05,0.03,-3613.8959459199173
189,-18200,0.04,0.01,0.05,0.03,-3616.8374922450867
